3|-1|-49|17|9
4|1|117|5|3
5|1|50|3|5
6|1|75|7|15
7|-1|-108|19|20
8|1|79|20|12
9|1|127|7|9
0|-1|-84|11|4
1|1|114|17|23
2|-1|-35|24|11
3|1|91|25|2
4|1|108|16|6
5|-1|-98|5|1
6|1|72|5|14
7|1|90|9|27
8|-1|-84|5|10
9|-1|-61|21|23
0|1|120|14|8
1|1|9|6|12
2|-1|-37|22|5
3|-1|-110|9|23
4|1|116|0|3
5|1|29|20|5
6|-1|-82|2|12
7|-1|-98|27|12
8|-1|-5|4|10
9|-1|-127|0|20
0|-1|-2|14|14
1|1|105|12|10
2|-1|-125|6|11
3|-1|-29|8|1
4|-1|-109|15|6
5|-1|-86|1|26
6|-1|-92|12|15
7|-1|-92|13|25
8|1|90|24|27
9|-1|-41|10|14
0|1|33|25|17
1|1|60|12|26
2|-1|-71|7|21
3|-1|-54|1|20
4|-1|-58|22|19
5|-1|-86|4|2
6|-1|-76|7|5
7|-1|-10|9|24
8|1|78|25|5
9|1|99|9|20
0|1|35|12|12
1|1|31|9|17
2|1|74|8|9
3|1|104|20|3
4|1|15|5|10
5|-1|-5|26|20
6|-1|-115|13|13
7|1|20|24|13
8|1|82|2|0
9|1|12|0|3
0|1|44|7|13
1|1|66|26|8
2|1|50|19|3
3|1|60|6|21
4|-1|-36|25|4
5|1|80|15|1
6|-1|-58|5|7
7|1|57|4|17
8|1|45|23|4
9|-1|-118|22|3
0|1|49|2|5
1|-1|-27|5|1
2|-1|-40|11|14
3|1|60|6|2
4|1|55|4|17
5|1|28|26|24
6|1|86|8|21
7|1|53|16|27
8|-1|-34|12|9
9|1|90|6|23
0|1|86|22|27
1|1|73|16|12
2|-1|-104|0|17
3|-1|-55|16|24
4|-1|-56|26|24
5|1|58|14|27
6|-1|-95|26|6
7|-1|-8|4|6
8|-1|-48|22|13
9|-1|-48|10|25
0|1|28|20|13
1|-1|-86|27|12
2|-1|-45|16|1
3|-1|-112|24|27
4|-1|-32|27|17
5|1|67|20|24
6|1|126|23|14
7|1|125|11|19
8|-1|-4|0|11
9|-1|-43|16|22
0|1|40|18|20
1|1|23|21|13
2|-1|-77|0|14
3|1|65|1|12
4|-1|-38|20|21
5|-1|-2|4|12
6|1|88|26|7
7|1|123|6|12
8|-1|-11|16|17
9|-1|0|24|2
0|1|35|12|11
1|-1|-69|1|11
2|1|91|22|0
3|1|96|26|27
4|1|32|20|6
5|-1|-79|17|8
6|1|112|6|2
7|-1|-123|24|7
8|-1|-14|12|12
9|1|55|7|17
0|1|62|18|6
1|1|73|2|0
2|1|74|21|10
3|1|82|1|24
4|-1|-90|8|23
5|-1|-32|1|4
6|-1|-18|22|22
7|1|94|24|25
8|1|108|24|8
9|1|65|13|0
0|1|115|19|6
1|1|56|26|3
2|-1|-82|23|10
3|1|18|24|13
4|-1|-62|11|26
5|1|7|24|18
6|-1|-71|5|25
7|1|31|0|6
8|-1|-116|20|1
9|1|49|27|16
0|1|107|4|20
1|-1|-98|24|2
2|1|104|6|12
3|1|96|12|3
4|-1|-122|1|6
5|1|84|11|6
6|-1|-5|1|25
7|1|29|6|4
8|-1|-99|0|17
9|1|54|6|4
0|-1|-85|22|26
1|1|84|14|13
2|-1|-66|16|16
3|-1|-24|12|15
4|-1|-29|26|3
5|-1|-88|26|2
6|1|27|0|15
7|-1|-33|7|6
8|-1|-50|26|1
9|-1|-111|4|23
0|-1|-120|3|10
1|1|125|0|24
2|1|126|6|3
3|1|7|17|22
4|-1|-5|9|24
5|1|32|6|27
6|-1|-51|5|23
7|-1|-23|14|15
8|-1|-15|25|6
9|1|115|3|16
0|-1|-12|24|13
1|1|42|27|1
2|-1|0|5|11
3|-1|-18|1|8
4|-1|-96|4|21
5|1|94|23|6
6|1|28|13|21
7|1|81|7|13
8|-1|-51|6|9
9|1|58|19|25
0|1|102|1|21
1|1|29|9|0
2|1|93|0|14
3|1|11|19|4
4|-1|-35|8|4
5|-1|-105|15|10
6|-1|-93|0|7
7|-1|-12|0|12
8|1|43|5|16
9|1|114|23|21
0|-1|-42|9|18
1|-1|-90|17|15
2|1|119|20|24
3|-1|-3|11|24
4|1|16|14|1
5|-1|-56|23|6
6|-1|-80|8|3
7|1|124|5|24
8|-1|-18|18|24
9|-1|-47|13|27
0|1|44|1|11
1|1|79|27|10
2|-1|-70|23|26
3|1|104|21|14
4|1|88|13|8
5|1|50|12|21
6|1|35|0|23
7|1|36|6|10
8|1|57|26|11
9|1|41|2|2
0|-1|-27|14|2
1|-1|-120|19|4
2|-1|-65|16|3
3|1|62|25|0
4|1|17|16|11
5|1|111|22|25
6|-1|-46|27|25
7|1|16|23|3
8|-1|-34|13|18
9|1|65|2|11
0|1|9|5|25
1|1|89|20|27
2|1|0|25|8
3|-1|-43|18|13
4|1|17|16|8
5|1|113|16|8
6|-1|-7|9|1
7|-1|-40|8|27
8|1|102|24|21
9|1|0|26|11
0|-1|-122|10|10
1|-1|-109|15|27
2|1|46|23|25
3|1|107|5|8
4|-1|-60|11|23
5|-1|0|1|10
6|1|32|17|15
7|-1|-54|21|12
8|1|70|10|1
9|-1|-61|1|7
0|-1|-94|10|11
1|1|71|22|8
2|1|40|23|16
3|1|119|18|8
4|-1|-110|8|17
5|1|15|18|25
6|-1|-81|9|25
7|1|40|9|20
8|-1|-116|6|22
9|1|69|15|2
0|-1|-13|26|26
1|1|95|13|4
2|-1|-5|16|13
3|-1|-108|14|3
4|-1|-117|6|2
5|-1|-100|5|21
6|1|23|2|5
7|-1|-62|13|3
8|1|74|3|27
9|1|116|0|18
0|1|68|12|6
1|1|7|23|10
2|-1|-28|19|26
3|1|87|8|2
4|-1|-55|0|19
5|-1|-81|26|15
6|1|58|25|12
7|1|24|17|26
8|-1|-9|15|12
9|1|54|24|25
0|1|93|5|18
1|1|102|21|20
2|-1|-117|27|13
3|1|39|6|5
4|1|42|11|7
5|1|25|19|25
6|1|87|19|2
7|-1|-67|21|17
8|-1|-14|23|15
9|-1|-120|12|1
0|1|89|18|3
1|-1|-7|1|16
2|-1|-98|15|22
3|-1|-19|20|15
4|1|14|27|18
5|1|83|17|6
6|1|120|15|24
7|1|92|4|26
8|1|41|4|27
9|-1|-43|9|16
0|1|30|27|3
1|1|112|12|27
2|1|28|12|2
3|-1|-87|6|9
4|1|57|0|25
5|-1|-115|5|16
6|-1|-107|0|25
7|-1|-90|27|9
8|1|4|26|20
9|-1|-50|21|1
0|-1|-118|17|8
1|1|56|13|23
2|1|92|23|5
3|1|18|8|18
4|1|22|20|21
5|1|0|3|7
6|1|0|7|19
7|-1|-76|23|16
8|1|37|8|18
9|1|115|8|27
0|-1|-9|22|16
1|1|108|23|10
2|1|98|10|13
3|1|15|7|6
4|-1|-104|20|20
5|1|99|11|7
6|1|9|18|11
7|-1|-26|3|10
8|1|113|27|8
9|-1|-66|1|25
0|-1|-10|5|25
1|-1|-23|6|9
2|1|110|13|22
3|-1|-94|12|25
4|-1|-27|5|2
5|1|73|27|18
6|1|36|7|20
7|-1|-115|17|0
8|-1|-100|17|19
9|1|111|5|1
0|-1|-13|3|26
1|-1|-16|9|0
2|1|66|11|24
3|-1|-120|12|9
4|1|62|24|3
5|-1|-106|6|25
6|-1|-31|6|9
7|1|86|3|10
8|-1|-123|26|22
9|1|41|27|18
0|-1|-107|13|4
1|-1|-125|20|11
2|-1|-104|5|12
3|1|121|14|23
4|1|10|14|19
5|1|92|12|2
6|-1|-28|8|18
7|1|78|27|24
8|-1|-76|6|18
9|-1|-73|14|5
0|-1|-83|10|17
1|1|96|18|1
2|1|61|1|19
3|-1|-96|24|27
4|1|92|20|24
5|1|121|3|23
6|1|48|14|18
7|-1|-107|4|23
8|1|29|6|10
9|1|37|20|5
0|-1|-42|8|3
1|-1|-92|21|7
2|1|49|20|26
3|1|40|25|2
4|-1|-27|10|22
5|1|7|1|26
6|1|120|5|1
7|-1|-20|22|11
8|-1|-105|26|9
9|1|82|1|0
0|1|85|19|15
1|1|58|19|6
2|1|6|10|8
3|-1|-82|22|5
4|-1|-79|25|11
5|1|107|23|12
6|-1|-44|13|15
7|-1|-18|16|22
8|1|37|20|8
9|1|31|17|26
0|-1|-71|7|23
1|1|65|10|1
2|1|124|4|2
3|-1|-67|18|10
4|-1|-37|18|9
5|-1|-48|20|22
6|-1|-71|11|18
7|-1|-38|0|25
8|-1|-56|3|13
9|-1|-17|9|9
0|1|122|17|12
1|-1|-67|25|4
2|-1|-69|21|23
3|1|100|2|22
4|1|56|8|23
5|1|126|22|18
6|1|82|13|1
7|1|90|18|13
8|1|78|24|11
9|1|46|4|13
0|-1|-72|11|9
1|1|71|12|13
2|1|4|5|24
3|-1|-3|2|8
4|-1|-44|4|16
5|1|101|5|0
6|1|62|26|26
7|-1|-74|24|14
8|-1|-40|12|14
9|-1|-32|0|24
0|1|76|8|2
1|1|77|10|11
2|-1|-36|14|21
3|1|26|6|9
4|-1|-94|13|7
5|-1|-29|15|0
6|1|124|13|14
7|-1|-74|19|16
8|1|56|3|14
9|-1|-71|18|17
0|1|62|10|5
1|1|95|24|6
2|1|124|4|24
3|1|61|26|15
4|-1|-86|2|12
5|1|54|21|22
6|1|29|14|17
7|-1|-82|17|21
8|-1|-4|16|7
9|-1|-38|18|22
0|-1|-38|1|10
1|1|48|0|11
2|1|11|11|14
3|1|68|1|18
4|-1|-58|6|4
5|-1|-52|1|24
6|-1|-124|0|1
7|1|43|20|16
8|1|2|14|22
9|-1|-90|14|11
0|1|96|23|8
1|1|5|9|11
2|1|66|21|25
3|1|105|14|5
4|1|39|3|2
5|-1|-108|20|26
6|-1|-27|26|15
7|-1|-115|3|7
8|-1|-84|24|3
9|-1|-120|13|18
0|-1|-119|22|18
1|-1|-127|2|6
2|-1|-90|4|25
3|-1|-48|13|5
4|1|65|11|10
5|-1|-75|20|2
6|-1|-63|1|10
7|-1|-44|16|25
8|-1|-15|26|15
9|-1|-90|19|8
0|-1|-66|8|13
1|-1|-27|15|24
2|1|25|2|21
3|1|16|10|9
4|1|31|15|7
5|1|58|16|15
6|-1|-86|5|25
7|1|49|3|16
8|-1|-54|13|5
9|1|117|21|27
0|-1|-12|27|4
1|-1|-90|12|23
2|-1|-74|10|8
3|1|65|0|19
4|-1|-80|6|13
5|1|71|12|25
6|-1|-116|1|4
7|1|56|24|6
8|1|43|14|1
9|-1|-92|22|0
0|-1|-7|24|22
1|1|88|10|9
2|1|1|21|22
3|1|26|7|20
4|-1|-51|19|12
5|1|124|19|8
6|1|7|5|10
7|1|125|19|8
8|-1|-118|27|15
9|1|112|11|10
0|1|46|15|7
1|1|78|6|6
2|1|43|1|21
3|1|89|25|23
4|1|5|4|24
5|-1|-71|25|7
6|-1|-127|12|22
7|1|2|1|20
8|-1|-45|11|18
9|-1|-22|27|18
0|1|72|12|3
1|1|11|17|20
2|1|75|26|23
3|1|71|27|17
4|-1|-28|16|27
5|1|121|21|26
6|-1|-9|26|26
7|1|122|12|4
8|-1|-34|7|22
9|1|108|12|5
0|1|72|13|19
1|1|4|6|8
2|-1|-36|11|11
3|1|14|13|27
4|-1|-95|11|1
5|-1|-97|21|11
6|1|77|11|3
7|1|95|3|12
8|1|79|10|13
9|1|122|26|21
0|1|16|23|6
1|-1|-76|22|24
2|1|120|16|7
3|1|19|1|6
4|1|84|16|3
5|-1|-76|16|1
6|1|90|22|11
7|-1|-96|11|1
8|-1|-36|25|22
9|1|57|27|8
0|-1|-3|27|2
1|1|13|18|0
2|1|101|23|19
3|1|98|7|27
4|-1|-58|5|15
5|1|38|15|5
6|1|68|8|27
7|1|79|0|13
8|1|21|27|7
9|1|94|9|25
0|-1|-103|9|8
1|1|73|9|9
2|-1|-21|25|8
3|1|4|21|5
4|-1|-77|16|21
5|1|67|7|8
6|1|77|3|10
7|-1|-109|8|24
8|1|113|8|2
9|-1|-105|2|7
0|1|52|23|27
1|1|19|6|0
2|1|62|8|25
3|-1|-87|0|21
4|1|50|0|1
5|-1|-87|9|3
6|-1|-24|22|13
7|1|127|4|0
8|-1|-17|17|7
9|1|84|22|27
0|1|126|10|2
1|1|1|24|22
2|1|56|10|17
3|1|84|2|5
4|-1|-68|0|2
5|-1|-125|25|18
6|1|6|11|6
7|-1|4|18|18
8|1|95|21|7
9|1|66|16|0
0|-1|-28|10|11
1|1|81|13|23
2|-1|-123|8|0
3|-1|-35|19|19
4|1|38|27|4
5|-1|-60|17|0
6|-1|-96|2|7
7|1|47|0|21
8|1|51|3|12
9|-1|-103|25|1
0|-1|-69|20|20
1|-1|-17|13|14
2|-1|-3|16|19
3|-1|-45|0|15
4|1|89|15|17
5|1|121|10|25
6|-1|-52|18|13
7|-1|-30|3|15
8|-1|-108|0|9
9|-1|-123|8|26
0|1|78|27|20
1|-1|-75|27|22
2|1|90|21|12
3|1|54|20|22
4|-1|-68|2|16
5|1|43|11|11
6|-1|0|7|5
7|1|86|15|6
8|1|115|9|22
9|-1|-98|17|11
0|1|58|10|22
1|-1|-41|27|19
2|1|23|23|4
3|-1|-11|16|7
4|-1|-19|20|0
5|-1|-108|22|5
6|-1|-69|26|1
7|-1|-90|11|5
8|1|57|25|19
9|-1|-12|18|12
0|-1|-116|26|2
1|-1|-6|16|0
2|-1|-21|12|19
3|-1|-112|1|27
4|1|108|11|5
5|-1|-33|16|7
6|1|65|20|24
7|1|106|12|6
8|1|46|12|9
9|1|121|23|10
0|1|102|24|5
1|-1|-44|8|21
2|1|38|3|6
3|-1|-100|9|24
4|-1|-87|15|13
5|1|4|5|10
6|1|20|3|7
7|1|22|14|26
8|1|101|9|26
9|1|82|24|26
0|1|95|2|20
1|1|24|27|3
2|-1|-72|24|10
3|1|21|21|14
4|-1|-28|5|2
5|1|88|25|20
6|1|59|3|21
7|-1|-10|24|2
8|-1|-91|17|19
9|-1|-17|13|12
0|-1|-46|18|21
1|1|125|15|5
2|1|74|27|2
3|-1|-56|21|22
4|-1|-99|23|12
5|-1|-1|25|6
6|-1|-41|5|18
7|1|125|16|26
8|1|85|1|15
9|-1|-57|5|9
0|-1|-65|11|2
1|-1|-12|11|6
2|-1|-50|5|6
3|-1|-34|19|26
4|-1|-93|25|3
5|1|62|24|8
6|1|59|22|18
7|-1|-28|8|12
8|1|85|18|22
9|-1|-59|6|13
0|1|94|26|25
1|-1|-6|6|2
2|-1|-122|4|26
3|1|105|27|14
4|-1|-78|23|13
5|1|78|16|11
6|-1|-20|20|19
7|1|46|0|11
8|1|127|0|2
9|1|62|23|1
0|-1|-67|20|17
1|1|1|27|21
2|-1|-127|10|24
3|-1|-2|12|21
4|-1|-102|17|13
5|1|43|18|2
6|-1|-59|13|17
7|-1|-85|11|11
8|-1|-28|23|8
9|1|45|1|14
